strategy,instrument,old_verdict,new_verdict,dsr,pf,win_rate,max_dd_usd,n_trades,both_halves,p_value,dsr_waiver,old_failures,new_failures,changed
fib_retracement_ng,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
fib_retracement_gc,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
fib_retracement_si,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
fib_retracement_fxe,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
fib_retracement_fxb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
fib_retracement_fxj,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
fib_retracement_zb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
fib_retracement_zn,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
fib_retracement_mbt,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_es,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_nq,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_rty,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_ym,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_cl,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_ng,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_gc,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_si,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_fxe,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_fxb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_fxj,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_zb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_zn,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
inside_bar_mbt,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_es,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_nq,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_rty,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_ym,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_cl,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_ng,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_gc,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_si,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_fxe,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_fxb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_fxj,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_zb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_zn,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
outside_bar_mbt,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_es,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_nq,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_rty,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_ym,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_cl,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_ng,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_gc,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_si,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_fxe,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_fxb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_fxj,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_zb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_zn,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
pin_bar_mbt,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_es,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_nq,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_rty,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_ym,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_cl,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_ng,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_gc,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_si,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_fxe,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_fxb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_fxj,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_zb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_zn,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
nr7_breakout_mbt,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_es,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_nq,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_rty,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_ym,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_cl,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_ng,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_gc,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_si,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_fxe,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_fxb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_fxj,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_zb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_zn,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ib_fade_mbt,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_es,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_nq,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_rty,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_ym,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_cl,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_ng,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_gc,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_si,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_fxe,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_fxb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_fxj,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_zb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_zn,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
vol_macd_mbt,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_es,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_nq,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_rty,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_ym,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_cl,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_ng,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_gc,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_si,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_fxe,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_fxb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_fxj,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_zb,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_zn,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
connors_rsi_mbt,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
RSI_MeanRev,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
FOMC_Drift,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
ECB_Drift,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
Pin_Bar,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
NR7_Breakout,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
Vol_MACD,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
Connors_RSI,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
NFP_Drift,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
CPI_Drift,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
Fed_Minutes_Drift,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
EIA_Inventory,,FAIL,ERROR,0.0,0.0,0.0,0.0,0,False,1.0,False,,error,True
donchian_breakout_fxe,,FAIL,FAIL,1.399,1.795,0.562,0.59,240,False,0.0001080876652182513,False,both_halves,both_halves,False
fomc_drift_rty,,FAIL,FAIL,0.971,1.939,0.544,67.23,57,True,0.03136924293841254,False,dsr,dsr(+0.971),False
fomc_drift_si,,FAIL,FAIL,0.846,2.194,0.581,2.59,43,True,0.05025301395630175,False,dsr|p_value,dsr(+0.846)|p(0.05),False
fomc_drift_gc,,FAIL,FAIL,0.773,2.097,0.556,122.5,45,True,0.03469202386890596,False,dsr,dsr(+0.773),False
fomc_drift_nq,,FAIL,FAIL,0.77,1.961,0.579,449.49,57,True,0.03463826060689354,False,dsr,dsr(+0.770),False
cpi_drift_cl,,FAIL,FAIL,0.724,1.96,0.577,2.88,71,True,0.032905832040447114,False,dsr,dsr(+0.724),False
fomc_drift_fxj,,FAIL,FAIL,0.658,1.759,0.536,0.0,56,True,0.05233410258952288,False,dsr|p_value,dsr(+0.658)|p(0.052),False
camarilla_breakout_nq,,FAIL,FAIL,0.484,1.177,0.41,880.21,2043,True,0.003513713513291092,False,dsr|profit_factor,dsr(+0.484)|pf(1.177),False
bollinger_rsi_fxj,,FAIL,FAIL,0.453,1.094,0.364,0.01,8574,False,0.0046128275347929225,False,dsr|profit_factor|both_halves,dsr(+0.453)|pf(1.094)|both_halves,False
camarilla_breakout_gc,,FAIL,FAIL,0.377,1.15,0.41,118.69,2164,True,0.005095042339886835,False,dsr|profit_factor,dsr(+0.377)|pf(1.150),False
fed_minutes_es,,FAIL,FAIL,0.37,1.897,0.604,70.48,48,False,0.06974999277850968,False,dsr|p_value|both_halves,dsr(+0.370)|p(0.07)|both_halves,False
camarilla_breakout_si,,FAIL,FAIL,0.368,1.17,0.423,3.91,1570,True,0.007794399158556665,False,dsr|profit_factor,dsr(+0.368)|pf(1.170),False
fomc_drift_ym,,FAIL,FAIL,0.343,1.773,0.614,913.88,57,True,0.06474297522998165,False,dsr|p_value,dsr(+0.343)|p(0.065),False
fomc_drift_fxb,,FAIL,FAIL,0.285,1.619,0.579,0.03,57,True,0.0821067086665951,False,dsr|p_value,dsr(+0.285)|p(0.082),False
donchian_breakout_fxj,,FAIL,FAIL,0.263,1.696,0.613,0.0,163,False,0.003528876456880624,False,dsr|both_halves,dsr(+0.263)|both_halves,False
overnight_fade_fxe,,FAIL,FAIL,0.192,2.264,0.476,0.02,82,False,0.0339323852751759,False,dsr|both_halves,dsr(+0.192)|both_halves,False
fomc_drift_zb,,FAIL,FAIL,0.116,1.573,0.544,5.25,57,True,0.11943173992080977,False,dsr|p_value,dsr(+0.116)|p(0.12),False
esnq_pairs,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
round_number_ng,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
round_number_fxe,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
round_number_fxb,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
round_number_fxj,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
round_number_mbt,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
fed_minutes_gc,,FAIL,FAIL,0.0,0.366,0.333,14.32,3,False,0.718317116588578,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(3)|dsr(+0.000)|pf(0.366)|p(0.72)|both_halves|mean_pnl(-4.42400),False
Prior_Day_Breakout,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
Round_Number_Reaction,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
Pivot_Reaction,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
Camarilla_Breakout,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
Overnight_Fade,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
Bollinger_RSI,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
ORB,,FAIL,FAIL,0.0,0.0,0.0,0.0,0,False,1.0,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(0)|dsr(+0.000)|pf(0.000)|p(1)|both_halves|mean_pnl(0.00000),False
tsm_mbt,,FAIL,FAIL,0.0,164250000000000.0,1.0,0.0,1,False,1.0,False,n_trades|dsr|p_value|both_halves,n_trades(1)|dsr(+0.000)|p(1)|both_halves,False
fed_minutes_nq,,FAIL,FAIL,-0.1,1.566,0.583,466.15,48,False,0.12873267988881426,False,dsr|p_value|both_halves,dsr(-0.100)|p(0.13)|both_halves,False
fomc_drift_fxe,,FAIL,FAIL,-0.133,1.414,0.526,0.03,57,False,0.17163456792488327,False,dsr|p_value|both_halves,dsr(-0.133)|p(0.17)|both_halves,False
overnight_fade_fxj,,FAIL,FAIL,-0.357,2.341,0.483,0.0,60,False,0.05164772243204392,False,dsr|p_value|both_halves,dsr(-0.357)|p(0.052)|both_halves,False
donchian_breakout_gc,,FAIL,FAIL,-0.357,1.391,0.53,2871.97,236,True,0.029546427681467615,False,dsr|max_drawdown_usd,"dsr(-0.357)|max_dd($2,872)",False
cpi_drift_nq,,FAIL,FAIL,-0.365,1.474,0.648,928.96,71,True,0.13715606543892772,False,dsr|p_value,dsr(-0.365)|p(0.14),False
bollinger_rsi_si,,FAIL,FAIL,-0.548,1.121,0.306,19.15,1675,False,0.06626122669966042,False,dsr|profit_factor|p_value|both_halves,dsr(-0.548)|pf(1.121)|p(0.066)|both_halves,False
fomc_drift_ng,,FAIL,FAIL,-0.559,1.223,0.491,1.67,57,False,0.30779931590335824,False,dsr|profit_factor|p_value|both_halves,dsr(-0.559)|pf(1.223)|p(0.31)|both_halves,False
cpi_drift_es,,FAIL,FAIL,-0.574,1.368,0.577,261.69,71,False,0.19383075809873285,False,dsr|p_value|both_halves,dsr(-0.574)|p(0.19)|both_halves,False
tsm_gc,,FAIL,FAIL,-0.595,1.8,0.557,458.46,61,True,0.056858685276615605,False,dsr|p_value,dsr(-0.595)|p(0.057),False
cpi_drift_zn,,FAIL,FAIL,-0.656,1.327,0.589,2.23,56,False,0.22312404088058838,False,dsr|p_value|both_halves,dsr(-0.656)|p(0.22)|both_halves,False
fomc_drift_cl,,FAIL,FAIL,-0.683,1.147,0.491,12.02,57,False,0.35266486233132976,False,dsr|profit_factor|p_value|both_halves,dsr(-0.683)|pf(1.147)|p(0.35)|both_halves,False
prior_day_breakout_mbt,,FAIL,FAIL,-0.702,1.078,0.493,5423.75,219,True,0.3015730242572659,False,dsr|profit_factor|max_drawdown_usd|p_value,"dsr(-0.702)|pf(1.078)|max_dd($5,424)|p(0.3)",False
holiday_effect,,FAIL,FAIL,-0.714,1.302,0.5,92.99,12,False,0.3614573660883259,False,n_trades|dsr|p_value|both_halves,n_trades(12)|dsr(-0.714)|p(0.36)|both_halves,False
cpi_drift_fxe,,FAIL,FAIL,-0.881,1.291,0.556,0.02,36,True,0.2868530006877219,False,dsr|p_value,dsr(-0.881)|p(0.29),False
fomc_drift_mbt,,FAIL,FAIL,-0.891,1.08,0.553,7045.0,38,False,0.4303003796682926,False,dsr|profit_factor|max_drawdown_usd|p_value|both_halves,"dsr(-0.891)|pf(1.080)|max_dd($7,045)|p(0.43)|both_halves",False
camarilla_breakout_mbt,,FAIL,FAIL,-0.921,1.046,0.414,9083.25,215,False,0.3818033789722788,False,dsr|profit_factor|max_drawdown_usd|p_value|both_halves,"dsr(-0.921)|pf(1.046)|max_dd($9,083)|p(0.38)|both_halves",False
nfp_drift_es,,FAIL,FAIL,-0.921,1.184,0.647,333.22,68,False,0.2972810348195829,False,dsr|profit_factor|p_value|both_halves,dsr(-0.921)|pf(1.184)|p(0.3)|both_halves,False
nfp_drift_fxe,,FAIL,FAIL,-1.102,1.111,0.486,0.02,72,True,0.3691462686373356,False,dsr|profit_factor|p_value,dsr(-1.102)|pf(1.111)|p(0.37),False
opex_week,,FAIL,FAIL,-1.137,0.98,0.511,1204.66,88,False,0.5290032714795861,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-1.137)|pf(0.980)|p(0.53)|both_halves|mean_pnl(-0.73095),False
nfp_drift_cl,,FAIL,FAIL,-1.185,1.09,0.543,7.71,70,False,0.40009968011282854,False,dsr|profit_factor|p_value|both_halves,dsr(-1.185)|pf(1.090)|p(0.4)|both_halves,False
donchian_breakout_mbt,,FAIL,FAIL,-1.233,0.993,0.462,23260.0,13,False,0.5040379844923752,False,n_trades|dsr|profit_factor|max_drawdown_usd|p_value|both_halves|mean_pnl_positive,"n_trades(13)|dsr(-1.233)|pf(0.993)|max_dd($23,260)|p(0.5)|both_halves|mean_pnl(-13.84615)",False
pivot_reaction_si,,FAIL,FAIL,-1.273,1.316,0.484,0.66,62,False,0.2081485406343583,False,dsr|p_value|both_halves,dsr(-1.273)|p(0.21)|both_halves,False
overnight_fade_fxb,,FAIL,FAIL,-1.424,1.469,0.472,0.02,53,False,0.23380154621063523,False,dsr|p_value|both_halves,dsr(-1.424)|p(0.23)|both_halves,False
tsm_cl,,FAIL,FAIL,-1.695,1.209,0.506,85.94,83,False,0.2676303924813494,False,dsr|profit_factor|p_value|both_halves,dsr(-1.695)|pf(1.209)|p(0.27)|both_halves,False
gap_fill_es,,FAIL,FAIL,-1.709,1.121,0.509,1188.25,1223,False,0.12152794168811651,False,dsr|profit_factor|p_value|both_halves,dsr(-1.709)|pf(1.121)|p(0.12)|both_halves,False
cpi_drift_gc,,FAIL,FAIL,-1.744,0.893,0.368,84.93,68,False,0.6215712937186533,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-1.744)|pf(0.893)|p(0.62)|both_halves|mean_pnl(-0.33135),False
prior_day_breakout_nq,,FAIL,FAIL,-1.795,1.028,0.441,1488.02,2346,False,0.30710761603099646,False,dsr|profit_factor|p_value|both_halves,dsr(-1.795)|pf(1.028)|p(0.31)|both_halves,False
nfp_drift_nq,,FAIL,FAIL,-1.817,0.888,0.529,1572.17,68,False,0.6460064758891175,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-1.817)|pf(0.888)|p(0.65)|both_halves|mean_pnl(-6.28544),False
overnight_fade_si,,FAIL,FAIL,-1.82,1.182,0.5,0.4,20,False,0.3785412999925537,False,n_trades|dsr|profit_factor|p_value|both_halves,n_trades(20)|dsr(-1.820)|pf(1.182)|p(0.38)|both_halves,False
overnight_fade_mbt,,FAIL,FAIL,-1.854,0.649,0.462,1066.25,13,False,0.7471804339032232,False,n_trades|dsr|profit_factor|p_value|both_halves|mean_pnl_positive,n_trades(13)|dsr(-1.854)|pf(0.649)|p(0.75)|both_halves|mean_pnl(-56.25000),False
camarilla_breakout_es,,FAIL,FAIL,-1.998,1.018,0.394,680.91,2321,False,0.3690880211090547,False,dsr|profit_factor|p_value|both_halves,dsr(-1.998)|pf(1.018)|p(0.37)|both_halves,False
tsm_fxe,,FAIL,FAIL,-2.06,1.097,0.523,0.16,65,False,0.3932862933648493,False,dsr|profit_factor|p_value|both_halves,dsr(-2.060)|pf(1.097)|p(0.39)|both_halves,False
overnight_fade_gc,,FAIL,FAIL,-2.105,1.1,0.478,9.85,23,False,0.43683908542429456,False,n_trades|dsr|profit_factor|p_value|both_halves,n_trades(23)|dsr(-2.105)|pf(1.100)|p(0.44)|both_halves,False
orb_mbt,,FAIL,FAIL,-2.108,0.992,0.509,20360.0,226,False,0.51733701116814,False,dsr|profit_factor|max_drawdown_usd|p_value|both_halves|mean_pnl_positive,"dsr(-2.108)|pf(0.992)|max_dd($20,360)|p(0.52)|both_halves|mean_pnl(-3.40708)",False
tsm_zn,,FAIL,FAIL,-2.134,1.081,0.468,8.89,47,False,0.4209877630408308,False,dsr|profit_factor|p_value|both_halves,dsr(-2.134)|pf(1.081)|p(0.42)|both_halves,False
fed_minutes_zb,,FAIL,FAIL,-2.158,0.704,0.391,6.97,46,False,0.8219464891587085,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-2.158)|pf(0.704)|p(0.82)|both_halves|mean_pnl(-0.12253),False
ecb_drift_fxe,,FAIL,FAIL,-2.159,0.772,0.5,0.03,48,False,0.7665170136962819,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-2.159)|pf(0.772)|p(0.77)|both_halves|mean_pnl(-0.00045),False
prior_day_breakout_si,,FAIL,FAIL,-2.171,0.997,0.458,7.65,1580,False,0.5177733964684409,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-2.171)|pf(0.997)|p(0.52)|both_halves|mean_pnl(-0.00019),False
tsm_nq,,FAIL,FAIL,-2.205,1.039,0.6,3865.2,55,False,0.4614645725189367,False,dsr|profit_factor|max_drawdown_usd|p_value|both_halves,"dsr(-2.205)|pf(1.039)|max_dd($3,865)|p(0.46)|both_halves",False
tsm_zb,,FAIL,FAIL,-2.232,1.037,0.433,52.43,60,False,0.4595492791540626,False,dsr|profit_factor|p_value|both_halves,dsr(-2.232)|pf(1.037)|p(0.46)|both_halves,False
tsm_rty,,FAIL,FAIL,-2.239,0.845,0.5,1013.52,30,False,0.6366092783126749,False,dsr|profit_factor|p_value|both_halves|mean_pnl_positive,dsr(-2.239)|pf(0.845)|p(0.64)|both_halves|mean_pnl(-7.87467),False
donchian_breakout_zn,,FAIL,FAIL,-2.245,1.014,0.491,51.0,277,False,0.4645886496558119,False,dsr|profit_factor|p_value|both_halves,dsr(-2.245)|pf(1.014)|p(0.46)|both_halves,False
