date,pnl_usd
2018-10-08,-88.55250000000045
2018-10-11,111.27999999999909
2018-10-16,26.76
2018-10-23,31.76
2018-10-24,-141.05749999999912
2018-10-30,6.76
2018-10-31,1477.044999999999
2018-11-01,1167.6550000000002
2018-11-02,1215.7599999999998
2018-11-05,1353.76
2018-11-06,1697.76
2018-11-07,1468.7599999999998
2018-11-08,1578.76
2018-11-09,1301.9900000000005
2018-11-12,1817.7600000000002
2018-11-13,1701.3999999999965
2018-11-14,1131.76
2018-11-16,-5.035000000000499
2018-11-20,-31.240000000001817
2018-11-21,654.7599999999999
2018-11-26,-104.2400000000005
2018-11-29,0.08499999999913044
2018-11-30,45.65999999999793
2018-12-03,-124.9050000000019
2018-12-04,-0.4349999999994463
2018-12-05,-1.2399999999995455
2018-12-06,-31.970000000001363
2018-12-07,-6.48
2018-12-10,-6.979999999999546
2018-12-12,-27.329999999998826
2018-12-13,-30.91999999999664
2018-12-14,91.96000000000191
2018-12-17,-46.365000000000634
2018-12-18,-503.24
2018-12-19,-581.8499999999967
2018-12-20,60.779999999999546
2018-12-21,-841.2399999999997
2018-12-24,-893.0799999999914
2018-12-26,-780.4200000000001
2018-12-28,70.75500000000129
2018-12-31,36.51999999999955
2019-01-02,-22.56999999999855
2019-01-03,40.980000000001645
2019-01-04,-81.66000000000118
2019-01-08,6.76
2019-01-09,-31.964999999999453
2019-01-14,-53.030000000002
2019-01-15,-39.280000000002
2019-01-22,341.20749999999987
2019-01-23,-57.99500000000099
2019-01-28,111.88000000000083
2019-01-29,176.26000000000002
2019-01-30,76.63000000000157
2019-01-31,141.11999999999773
2019-02-01,-61.63500000000291
2019-02-04,95.31999999999728
2019-02-06,-21.830000000000823
2019-02-07,104.65999999999855
2019-02-08,-64.43500000000036
2019-02-11,-25.379999999998724
2019-02-12,173.76000000000045
2019-02-13,-23.74000000000007
2019-02-14,8.420000000000101
2019-02-15,207.76000000000136
2019-02-19,16.97499999999657
2019-02-20,-35.50500000000146
2019-02-21,-37.98000000000091
2019-02-22,-16.239999999999547
2019-02-25,-22.215000000000362
2019-02-26,55.760000000000915
2019-02-27,67.46500000000019
2019-02-28,46.55500000000025
2019-03-01,-115.32499999999908
2019-03-04,924.990000000004
2019-03-05,-22.36499999999972
2019-03-07,21.5199999999981
2019-03-08,16.654999999998026
2019-03-11,-24.23999999999909
2019-03-15,-40.7199999999991
2019-03-19,-59.87999999999963
2019-03-25,-46.55249999999975
2019-03-26,-119.12999999999872
2019-03-28,70.28
2019-03-29,176.70499999999416
2019-04-01,32.28000000000273
2019-04-02,-60.39000000000027
2019-04-03,40.52000000000046
2019-04-04,392.79499999999587
2019-04-05,161.76
2019-04-08,-157.0999999999969
2019-04-09,296.3099999999982
2019-04-12,0.7600000000009094
2019-04-15,242.2799999999959
2019-04-16,109.5199999999991
2019-04-17,-24.689999999999817
2019-04-23,-55.08000000000127
2019-04-25,-91.25999999999699
2019-04-29,-17.66749999999898
2019-04-30,-17.612500000000978
2019-05-01,83.77999999999972
2019-05-02,191.96000000000032
2019-05-06,151.76
2019-05-07,-21.480000000000004
2019-05-08,56.26
2019-05-09,-89.48500000000136
2019-05-13,170.6000000000024
2019-05-16,91.36000000000334
2019-05-17,-6.719999999999015
2019-05-30,55.040000000001825
2019-05-31,-631.8099999999971
2019-06-03,-607.7799999999986
2019-06-04,-299.539999999997
2019-06-05,793.409999999999
2019-06-06,-202.9600000000018
2019-06-07,55.19000000000056
2019-06-10,-11.905000000000182
2019-06-11,239.7600000000018
2019-06-12,345.51999999999816
2019-06-13,-292.72000000000025
2019-06-14,127.0350000000004
2019-06-17,3.8949999999991007
2019-06-18,61.260000000000005
2019-06-19,66.76
2019-06-20,285.59000000000367
2019-06-21,-67.0450000000003
2019-06-24,-368.03999999999894
2019-06-25,912.7600000000002
2019-06-26,6.519999999999548
2019-06-27,-42.84500000000023
2019-06-28,-14.677500000000318
2019-07-01,108.71500000000233
2019-07-02,1.0699999999988279
2019-07-03,-57.01500000000054
2019-07-05,-36.42750000000026
2019-07-08,263.75999999999954
2019-07-16,296.2600000000002
2019-07-18,181.26
2019-07-19,-242.912499999997
2019-07-23,-69.61500000000045
2019-07-26,-79.5899999999999
2019-07-30,-73.819999999999
2019-07-31,-105.56999999999918
2019-08-01,483.33500000000043
2019-08-02,121.66499999999755
2019-08-05,900.0699999999996
2019-08-06,947.0400000000045
2019-08-07,-23.87499999999579
2019-08-08,-25.134999999999728
2019-08-09,-33.49499999999828
2019-08-12,948.300000000005
2019-08-13,392.00499999999334
2019-08-14,-60.42999999999754
2019-08-15,-40.96500000000036
2019-08-16,172.51999999999862
2019-08-19,-48.239999999999995
2019-08-21,-20.854999999997723
2019-08-23,473.00499999999926
2019-08-26,-220.12500000000153
2019-08-27,-16.62000000000053
2019-08-28,-40.14000000000054
2019-08-29,30.489999999999966
2019-08-30,-0.024999999998829736
2019-09-02,193.75999999999928
2019-09-03,79.690000000001
2019-09-04,-97.9349999999978
2019-09-05,110.2350000000043
2019-09-06,156.5199999999974
2019-09-09,-66.02999999999926
2019-09-10,-83.07999999999906
2019-09-12,-62.34000000000081
2019-09-13,-38.30250000000033
2019-09-16,-49.97999999999908
2019-09-17,-41.239999999999995
2019-09-19,-92.98000000000101
2019-09-20,18.760000000002133
2019-09-25,-174.32999999999853
2019-09-26,187.39500000000044
2019-09-27,-133.42499999999853
2019-09-30,22.579999999995735
2019-10-01,196.2800000000014
2019-10-02,352.6349999999998
2019-10-03,9.30500000000265
2019-10-04,-49.47999999999954
2019-10-07,54.760000000001824
2019-10-08,-107.65500000000063
2019-10-09,6.76
2019-10-10,224.2800000000009
2019-10-11,34.154999999998196
2019-10-14,-45.239999999998176
2019-10-15,-136.8449999999986
2019-10-16,42.76000000000364
2019-10-17,-22.239999999998634
2019-10-21,-99.92000000000208
2019-10-22,5.760000000000909
2019-10-25,1393.2799999999975
2019-10-28,-74.11500000000079
2019-10-29,-27.490000000000002
2019-10-30,340.2800000000028
2019-10-31,-38.72000000000091
2019-11-01,10.76000000000091
2019-11-04,-4.2400000000013645
2019-11-05,798.1899999999944
2019-11-07,-32.41500000000018
2019-11-08,62.15500000000088
2019-11-11,-213.26500000000038
2019-11-12,-91.44500000000193
2019-11-13,96.51999999999956
2019-11-14,78.78000000000205
2019-11-18,-35.30499999999936
2019-11-19,-33.98
2019-11-20,152.51999999999865
2019-11-25,10.76000000000091
2019-11-27,-15.540000000001541
2019-11-28,-40.80000000000153
2019-11-29,-161.17000000000036
2019-12-02,-51.900000000001526
2019-12-03,-191.2699999999928
2019-12-04,197.4249999999978
2019-12-05,-18.765000000000093
2019-12-06,88.02499999999704
2019-12-09,2.7599999999990903
2019-12-10,-21.47
2019-12-11,233.2800000000041
2019-12-12,1266.1550000000143
2019-12-13,41.55499999999828
2019-12-18,68.76000000000107
2019-12-19,243.27999999999955
2019-12-20,229.75999999999954
2019-12-23,872.8000000000002
2019-12-24,151.55499999999944
2019-12-26,-33.225000000001295
2019-12-30,139.41500000000184
2019-12-31,196.83999999999563
2020-01-02,-41.930000000000724
2020-01-03,76.42499999999713
2020-01-06,432.0799999999975
2020-01-07,-1147.7699999999982
2020-01-08,-98.66000000000163
2020-01-09,39.75999999999955
2020-01-13,28.760000000000456
2020-01-15,92.51999999999637
2020-01-17,8.75999999999818
2020-01-21,67.51999999999865
2020-01-22,183.52000000000226
2020-01-23,244.53000000000128
2020-01-27,29.980000000002555
2020-01-28,2131.0400000000004
2020-01-30,-174.11000000000115
2020-01-31,2423.7750000000033
2020-02-03,2416.2350000000015
2020-02-04,2992.175
2020-02-05,2701.040000000001
2020-02-06,-84.75999999999836
2020-02-07,-109.90000000000117
2020-02-10,-40.82000000000127
2020-02-11,2503.3399999999965
2020-02-12,250.52000000000044
2020-02-14,81.5350000000031
2020-02-17,142.55499999999964
2020-02-18,347.5500000000001
2020-02-19,728.52
2020-02-20,876.3249999999982
2020-02-21,226.09000000000546
2020-02-24,1472.6299999999978
2020-02-25,15.76000000000091
2020-02-26,133.75999999999817
2020-02-27,2917.039999999998
2020-03-02,3621.840000000001
2020-03-03,2848.0599999999968
2020-03-04,-5.240000000000455
2020-03-05,2338.0399999999977
2020-03-06,2459.1200000000026
2020-03-09,375.33750000000373
2020-03-10,893.9599999999965
2020-03-11,1311.0399999999986
2020-03-12,-455.59500000000173
2020-03-13,1452.3250000000019
2020-03-16,1229.747500000002
2020-03-17,202.14000000000107
2020-03-18,13.774999999999594
2020-03-19,-444.43499999999875
2020-03-23,2143.955000000001
2020-03-24,718.4449999999995
2020-03-25,-187.83500000000186
2020-03-26,-198.42750000000018
2020-03-30,-112.8649999999994
2020-03-31,-89.73749999999977
2020-04-01,668.5850000000013
2020-04-02,-236.80500000000362
2020-04-03,748.5599999999972
2020-04-06,-215.0699999999996
2020-04-07,-89.28000000000199
2020-04-08,-50.47999999999863
2020-04-09,-210.93000000000268
2020-04-13,-72.16500000000154
2020-04-14,1664.1000000000008
2020-04-15,-199.755000000001
2020-04-16,976.2800000000013
2020-04-17,44.75999999999955
2020-04-20,96.76
2020-04-21,730.3199999999995
2020-04-22,383.5800000000038
2020-04-23,-77.03999999999881
2020-04-27,317.76000000000136
2020-04-28,774.78
2020-04-29,46.77000000000018
2020-04-30,-165.5199999999947
2020-05-01,-62.77000000000094
2020-05-04,3.759999999999787
2020-05-06,37.51999999999982
2020-05-07,753.1749999999996
2020-05-08,-99.5950000000018
2020-05-11,678.7599999999987
2020-05-12,95.52000000000046
2020-05-13,-122.15499999999881
2020-05-14,245.28
2020-05-15,440.89000000000266
2020-05-19,824.0200000000012
2020-05-20,666.0550000000037
2020-05-21,519.3325000000008
2020-05-22,772.7599999999998
2020-05-25,26.76
2020-05-27,-357.60000000000036
2020-05-28,-97.83500000000181
2020-05-29,-145.0099999999963
2020-06-01,-160.83749999999992
2020-06-02,-85.07499999999817
2020-06-03,-380.4049999999967
2020-06-04,-93.27000000000017
2020-06-05,-342.87500000000284
2020-06-08,445.2799999999977
2020-06-09,-21.610000000000532
2020-06-10,-40.0649999999989
2020-06-11,274.03500000000014
2020-06-12,-6.2399999999995455
2020-06-15,126.54500000000236
2020-06-19,337.55
2020-06-22,-222.87500000000017
2020-06-23,-75.47000000000044
2020-06-24,-86.02000000000109
2020-06-25,-44.71500000000036
2020-06-29,-176.7599999999988
2020-07-01,-144.60750000000175
2020-07-02,381.5200000000018
2020-07-06,-73.04249999999962
2020-07-07,207.63999999999606
2020-07-08,481.77999999999986
2020-07-09,-34.54250000000054
2020-07-10,-131.23999999999955
2020-07-13,248.7600000000008
2020-07-15,21.25999999999986
2020-07-16,-125.5449999999998
2020-07-20,588.7600000000007
2020-07-21,-52.73
2020-07-22,1702.574999999996
2020-07-23,-87.91499999999972
2020-07-28,754.5249999999994
2020-07-30,-722.9875000000025
2020-07-31,403.4750000000032
2020-08-03,-87.03499999999799
2020-08-04,1236.7150000000036
2020-08-05,-381.32499999999925
2020-08-06,-154.98500000000325
2020-08-07,54.92499999999728
2020-08-10,740.6550000000013
2020-08-11,-665.3700000000026
2020-08-12,-175.95999999999725
2020-08-13,56.280000000000655
2020-08-14,24.76999999999873
2020-08-17,-382.3899999999986
2020-08-18,-319.5799999999995
2020-08-19,418.2149999999983
2020-08-20,218.51999999999998
2020-08-21,50.760000000000915
2020-08-24,-53.239999999999995
2020-08-25,-103.50500000000099
2020-08-26,607.0200000000007
2020-08-28,-67.99999999999578
2020-08-31,-71.87999999999963
2020-09-01,-106.82999999999853
2020-09-02,606.5400000000002
2020-09-03,-104.42999999999844
2020-09-04,-51.75499999999992
2020-09-08,1961.469999999993
2020-09-09,-65.97999999999817
2020-09-10,-155.88000000000054
2020-09-11,-23.74000000000007
2020-09-15,3.76
2020-09-16,-86.97999999999726
2020-09-18,-60.479999999998626
2020-09-21,1060.0749999999973
2020-09-23,501.88000000000045
2020-09-24,613.5399999999994
2020-09-25,421.5200000000018
2020-09-29,-49.959999999996214
2020-09-30,-105.38499999999834
2020-10-01,77.01499999999638
2020-10-02,33.279999999999546
2020-10-05,46.17999999999919
2020-10-06,419.9399999999996
2020-10-07,419.6774999999963
2020-10-08,249.03000000000225
2020-10-09,-191.24499999999998
2020-10-13,-91.59000000000036
2020-10-14,22.76000000000364
2020-10-19,79.5199999999991
2020-10-21,-76.66499999999972
2020-10-22,-66.7949999999998
2020-10-23,-107.34500000000045
2020-10-26,818.2799999999972
2020-10-27,-140.48999999999975
2020-10-29,1873.2800000000007
2020-10-30,541.76
2020-11-02,54.75999999999955
2020-11-04,633.9674999999997
2020-11-05,-264.55499999999654
2020-11-06,-275.42999999999915
2020-11-09,6.369999999998541
2020-11-11,-262.9275
2020-11-12,-3.2099999999963487
2020-11-13,-84.47999999999726
2020-11-16,-5.240000000000455
2020-11-19,-76.96499999999945
2020-11-20,-122.2400000000009
2020-11-23,855.0399999999995
2020-11-24,-21.96000000000089
2020-11-26,-125.21499999999818
2020-11-27,-327.3299999999975
2020-11-30,176.09000000000094
2020-12-01,85.62999999999867
2020-12-02,-215.25500000000272
2020-12-03,451.6549999999994
2020-12-04,-158.9350000000004
2020-12-07,597.625
2020-12-08,247.57499999999683
2020-12-09,-39.38749999999814
2020-12-10,-85.09499999999909
2020-12-11,429.32499999999874
2020-12-14,133.15999999999852
2020-12-15,1163.2799999999988
2020-12-16,1549.8000000000004
2020-12-17,1229.3800000000003
2020-12-18,624.7600000000001
2020-12-21,878.5199999999993
2020-12-22,-33.31499999999936
2020-12-23,58.76000000000046
2020-12-28,69.66499999999928
2020-12-30,93.76000000000046
2020-12-31,-67.45500000000081
2021-01-04,-680.6249999999976
2021-01-05,842.8800000000015
2021-01-06,1170.5199999999998
2021-01-07,879.4549999999972
2021-01-08,749.3499999999976
2021-01-11,909.0949999999996
2021-01-12,-164.8650000000007
2021-01-13,963.7600000000001
2021-01-15,755.8500000000008
2021-01-20,-89.78999999999972
2021-01-22,10.394999999997736
2021-01-25,94.75999999999955
2021-01-26,-296.7299999999991
2021-01-28,171.6900000000004
2021-01-29,1025.6350000000034
2021-02-01,-140.51000000000107
2021-02-02,-249.28999999999263
2021-02-03,994.7400000000009
2021-02-04,380.34999999999854
2021-02-05,1912.5600000000009
2021-02-08,634.9450000000029
2021-02-09,811.6300000000001
2021-02-10,872.7750000000017
2021-02-11,768.0200000000002
2021-02-12,-150.56999999999806
2021-02-15,549.7599999999994
2021-02-16,523.8699999999997
2021-02-17,-78.97999999999999
2021-02-18,418.97999999999774
2021-02-19,506.0400000000023
2021-02-22,-100.88000000000054
2021-02-23,563.6300000000002
2021-02-24,66.76
2021-02-25,118.58499999999864
2021-02-26,680.0700000000012
2021-03-01,-146.58500000000134
2021-03-02,443.2799999999995
2021-03-03,-273.50999999999965
2021-03-04,227.52000000000018
2021-03-05,-108.1224999999991
2021-03-08,-335.69999999999305
2021-03-09,-28.960000000002232
2021-03-10,25.76000000000091
2021-03-11,-39.87999999999917
2021-03-12,-104.00750000000137
2021-03-15,-7.480000000001365
2021-03-16,-44.480000000000004
2021-03-17,17.520000000003186
2021-03-18,-83.11499999999936
2021-03-19,-144.4049999999979
2021-03-22,175.02
2021-03-24,38.759999999998186
2021-03-26,285.53000000000156
2021-03-29,278.75999999999834
2021-03-30,100.26499999999658
2021-03-31,24.284999999997275
2021-04-01,22.645000000001595
2021-04-05,-50.25500000000054
2021-04-06,-7.135000000001261
2021-04-07,251.40499999999776
2021-04-08,157.3299999999996
2021-04-09,-87.91000000000345
2021-04-12,-88.36499999999955
2021-04-15,-17.13500000000016
2021-04-16,79.39999999999948
2021-04-19,107.7599999999991
2021-04-21,-242.04749999999828
2021-04-23,-69.33000000000276
2021-04-26,0.7599999999963619
2021-04-27,1.26
2021-04-29,112.69499999999772
2021-04-30,-73.91749999999848
2021-05-03,-110.28000000000108
2021-05-04,-51.92000000000136
2021-05-06,342.9950000000003
2021-05-07,44.760000000001824
2021-05-10,-312.19000000000773
2021-05-11,-176.37000000000188
2021-05-12,-87.01500000000054
2021-05-14,304.52000000000135
2021-05-17,-100.74000000000002
2021-05-18,555.3900000000026
2021-05-19,-58.22000000000136
2021-05-20,-58.72999999999918
2021-05-27,-45.320000000001734
2021-05-28,12.705000000000645
2021-05-31,-25.514999999996178
2021-06-01,249.54499999999857
2021-06-02,-73.6050000000009
2021-06-03,-67.78999999999569
2021-06-04,-72.92999999999981
2021-06-07,-33.01499999999963
2021-06-08,-220.04249999999809
2021-06-10,-67.63000000000008
2021-06-11,53.869999999998555
2021-06-14,734.5600000000031
2021-06-15,627.7799999999995
2021-06-17,-721.8300000000007
2021-06-18,25.76000000000091
2021-06-23,157.76000000000136
2021-06-29,254.89000000000314
2021-06-30,-44.622500000004194
2021-07-01,-117.3449999999992
2021-07-02,-655.0750000000011
2021-07-05,140.7600000000009
2021-07-06,-1217.5249999999955
2021-07-07,17.75999999999909
2021-07-08,-38.239999999999995
2021-07-12,-31.932500000001063
2021-07-13,123.52000000000075
2021-07-14,15.76000000000091
2021-07-15,88.52000000000211
2021-07-16,-108.78500000000207
2021-07-21,124.32999999999973
2021-07-23,15.520000000000001
2021-07-26,21.76
2021-07-27,-13.740000000000002
2021-07-29,27.280000000000456
2021-07-30,43.00499999999819
2021-08-02,462.09999999999593
2021-08-03,-30.155000000000634
2021-08-04,857.8474999999835
2021-08-05,775.1999999999989
2021-08-06,-362.3349999999976
2021-08-09,-1.0600000000017076
2021-08-10,342.7650000000044
2021-08-11,334.2800000000009
2021-08-12,405.52000000000044
2021-08-13,-280.5775
2021-08-16,-201.8399999999978
2021-08-17,-16.80500000000027
2021-08-18,-65.35500000000044
2021-08-19,55.579999999998996
2021-08-20,8.645000000000465
2021-08-23,54.14500000000139
2021-08-24,171.25999999999954
2021-08-25,-113.27999999999835
2021-08-30,230.9450000000011
2021-08-31,-68.85749999999967
2021-09-01,34.449999999996415
2021-09-02,68.78000000000273
2021-09-03,33.38500000000117
2021-09-07,187.0600000000041
2021-09-08,-78.24
2021-09-09,120.76000000000091
2021-09-13,83.76000000000046
2021-09-14,-81.78000000000199
2021-09-16,-517.9150000000019
2021-09-17,21.25999999999986
2021-09-21,469.0199999999991
2021-09-27,9.269999999999783
2021-09-28,162.54000000000266
2021-09-29,71.64000000000036
2021-09-30,103.66999999999885
2021-10-01,-137.97000000000043
2021-10-04,-185.58499999999816
2021-10-05,-158.65999999999934
2021-10-06,-17.239999999998638
2021-10-07,197.51999999999862
2021-10-08,897.5250000000044
2021-10-11,-34.03500000000072
2021-10-12,-50.15999999999799
2021-10-13,226.17999999999878
2021-10-14,932.6699999999955
2021-10-15,-111.23500000000325
2021-10-19,-136.10499999999863
2021-10-20,-1399.4799999999984
2021-10-21,-1551.4800000000023
2021-10-22,65.27500000000036
2021-10-25,-205.97
2021-10-27,-1117.2399999999986
2021-10-28,57.14000000000218
2021-10-29,65.6750000000012
2021-11-01,104.28000000000092
2021-11-02,536.7899999999986
2021-11-03,990.3299999999915
2021-11-04,49.52000000000137
2021-11-05,224.75999999999954
2021-11-08,-59.71500000000144
2021-11-10,-246.61499999999742
2021-11-11,-8.24
2021-11-12,564.2799999999979
2021-11-15,-52.665000000001086
2021-11-23,21.379999999998176
2021-11-24,-0.7199999999990805
2021-11-25,52.759999999999096
2021-11-29,19.977499999998685
2021-11-30,360.98000000000195
2021-12-01,-1225.7199999999968
2021-12-02,-1985.9999999999998
2021-12-03,-79.72249999999835
2021-12-07,-49.46000000000318
2021-12-08,96.5899999999994
2021-12-09,206.30000000000243
2021-12-10,44.519999999999094
2021-12-13,-3.480000000000455
2021-12-14,-174.77499999999532
2021-12-15,406.71499999999946
2021-12-16,77.52000000000092
2021-12-17,159.38999999999876
2021-12-22,44.760000000001824
2021-12-23,-33.239999999999995
2021-12-28,-2.1550000000010883
2021-12-29,-85.68000000000072
2021-12-30,173.27999999999957
2021-12-31,183.03999999999908
2022-01-03,-125.82000000000126
2022-01-04,-53.714999999998994
2022-01-06,5.760000000000909
2022-01-07,-47.679999999998905
2022-01-11,362.2800000000004
2022-01-14,-37.21500000000036
2022-01-18,-114.80249999999967
2022-01-20,280.96999999999804
2022-01-21,343.63999999999874
2022-01-24,676.2799999999984
2022-01-25,753.6499999999987
2022-01-27,2243.7599999999998
2022-01-28,-303.64500000000083
2022-01-31,-267.9650000000038
2022-02-01,2337.360000000001
2022-02-02,2029.8149999999994
2022-02-03,79.46000000000033
2022-02-04,1892.779999999999
2022-02-07,1973.5350000000008
2022-02-08,-47.265000000000256
2022-02-09,-213.2150000000028
2022-02-10,-88.15500000000017
2022-02-11,204.5199999999991
2022-02-14,1301.5100000000032
2022-02-15,1731.280000000001
2022-02-17,-250.6399999999989
2022-02-18,-43.73999999999965
2022-02-23,-54.93000000000254
2022-02-24,178.32999999999834
2022-02-25,-45.5500000000016
2022-02-28,54.56499999999931
2022-03-01,1134.2799999999975
2022-03-02,-139.4350000000006
2022-03-04,128.76000000000155
2022-03-07,123.67000000000112
2022-03-08,295.78999999999826
2022-03-09,-19.44500000000308
2022-03-10,41.04499999999828
2022-03-11,521.2599999999999
2022-03-14,238.53000000000085
2022-03-15,-2.2549999999991854
2022-03-16,79.75999999999955
2022-03-17,-312.99749999999534
2022-03-24,-185.4700000000027
2022-03-28,403.7600000000001
2022-03-29,-111.23999999999954
2022-03-30,-338.7000000000002
2022-03-31,66.7100000000001
2022-04-01,-197.03000000000083
2022-04-04,-93.20500000000126
2022-04-05,97.84999999999745
2022-04-07,-102.19499999999944
2022-04-08,-153.9749999999969
2022-04-11,381.695
2022-04-12,0.005000000000833893
2022-04-13,-120.18000000000117
2022-04-14,-25.719999999999075
2022-04-18,-125.73000000000181
2022-04-19,5.520000000002728
2022-04-20,302.2800000000004
2022-04-21,1057.114999999997
2022-04-22,1911.8000000000013
2022-04-25,-191.69999999999607
2022-04-26,89.75999999999955
2022-04-27,-23.24
2022-04-28,10.655000000000125
2022-04-29,372.0499999999961
2022-05-02,1459.8900000000103
2022-05-03,125.00999999999999
2022-05-04,-39.48000000000102
2022-05-05,-99.05249999999907
2022-05-09,390.0400000000024
2022-05-11,55.08250000000132
2022-05-12,-40.03000000000017
2022-05-13,1270.7900000000022
2022-05-17,-66.99
2022-05-18,-73.36500000000076
2022-05-19,-21.240000000000567
2022-05-20,-41.01999999999882
2022-05-24,-143.02999999999972
2022-05-27,-86.82000000000036
2022-05-30,70.45999999999852
2022-05-31,19.21000000000238
2022-06-01,146.0400000000009
2022-06-02,246.3000000000035
2022-06-03,45.790000000000006
2022-06-06,-76.38000000000008
2022-06-07,-30.670000000000258
2022-06-08,-177.6074999999998
2022-06-09,-104.77000000000108
2022-06-10,-189.53499999999798
2022-06-13,63.205000000000176
2022-06-14,175.69999999999783
2022-06-16,274.4550000000024
2022-06-24,161.4300000000001
2022-06-29,326.0399999999983
2022-06-30,12.75999999999909
2022-07-01,1255.5199999999982
2022-07-05,1207.280000000005
2022-07-06,-723.7524999999988
2022-07-07,203.10500000000025
2022-07-08,447.08999999999935
2022-07-12,130.7600000000009
2022-07-13,96.94999999999719
2022-07-14,-100.65750000000116
2022-07-15,103.75999999999944
2022-07-18,92.76000000000137
2022-07-19,-65.22999999999999
2022-07-22,-81.51000000000244
2022-07-25,735.7600000000001
2022-07-26,297.51
2022-07-27,738.7599999999992
2022-07-28,-53.719999999998635
2022-07-29,71.14499999999711
2022-08-01,10.264999999997633
2022-08-02,308.0450000000022
2022-08-03,846.4549999999927
2022-08-04,-10.869999999997695
2022-08-05,529.5199999999993
2022-08-08,30.759999999996364
2022-08-09,-38.719999999998635
2022-08-10,60.75999999999864
2022-08-11,75.52000000000001
2022-08-12,-41.33999999999945
2022-08-15,231.76
2022-08-16,890.2800000000005
2022-08-17,1074.3600000000006
2022-08-18,-33.529999999998076
2022-08-19,-3.5550000000020816
2022-08-22,781.0600000000027
2022-08-23,222.03999999999613
2022-08-24,-58.28999999999881
2022-08-26,32.48000000000255
2022-08-30,314.79999999999836
2022-08-31,119.69500000000181
2022-09-01,181.16000000000054
2022-09-02,-178.24499999999938
2022-09-07,6.280000000001364
2022-09-08,-118.15500000000148
2022-09-09,585.2799999999993
2022-09-13,-56.11500000000136
2022-09-14,20.76000000000091
2022-09-15,-105.86500000000153
2022-09-16,-362.0149999999978
2022-09-19,0.7600000000009094
2022-09-20,-177.48999999999998
2022-09-21,-81.54249999999935
2022-09-22,33.76000000000092
2022-09-26,118.76
2022-09-27,251.59999999999974
2022-09-29,-158.60000000000235
2022-09-30,948.9149999999966
2022-10-03,1008.5149999999992
2022-10-04,950.1299999999968
2022-10-05,29.895000000000152
2022-10-06,-18.480000000000445
2022-10-07,552.7599999999991
2022-10-10,785.2799999999985
2022-10-12,55.02000000000257
2022-10-13,-346.89000000000226
2022-10-14,-258.8974999999995
2022-10-18,-172.3049999999994
2022-10-20,332.6400000000013
2022-10-25,123.76000000000256
2022-10-26,21.25999999999986
2022-11-01,-70.22000000000227
2022-11-04,986.2800000000013
2022-11-07,573.7600000000004
2022-11-08,564.9075000000012
2022-11-09,-469.6800000000004
2022-11-10,-308.10000000000053
2022-11-11,-421.22499999999826
2022-11-14,92.27999999999818
2022-11-15,684.2800000000009
2022-11-16,-83.93999999999936
2022-11-17,6.76
2022-11-18,121.52000000000183
2022-11-22,-98.86499999999995
2022-11-23,-0.24000000000045485
2022-11-24,-32.62999999999781
2022-11-28,102.76000000000137
2022-11-29,138.8200000000042
2022-11-30,-40.24500000000236
2022-12-01,-416.6050000000028
2022-12-02,-5.48000000000091
2022-12-05,377.57000000000085
2022-12-07,48.35249999999886
2022-12-08,-586.9600000000027
2022-12-09,-897.7149999999995
2022-12-12,-1020.385
2022-12-13,341.9899999999973
2022-12-15,-354.29750000000234
2022-12-16,-2.2400000000009097
2022-12-19,18.760000000002726
2022-12-20,19.379999999996272
2022-12-21,-66.9174999999967
2022-12-22,7.470000000002102
2022-12-23,270.51999999999816
2022-12-27,-73.97999999999999
2022-12-29,-89.10999999999781
2023-01-04,-247.0349999999957
2023-01-06,-340.4700000000004
2023-01-09,-134.65000000000026
2023-01-10,-293.96999999999724
2023-01-11,-123.2399999999991
2023-01-12,-368.36999999999784
2023-01-13,168.76000000000045
2023-01-20,171.76
2023-01-23,-168.2400000000008
2023-01-25,43.759999999997156
2023-01-26,-196.56999999999945
2023-01-30,-144.42500000000217
2023-01-31,194.28999999999706
2023-02-01,-58.20999999999864
2023-02-02,968.4399999999978
2023-02-03,248.42999999999796
2023-02-06,-32.5700000000008
2023-02-07,-27.594999999999075
2023-02-08,37.759999999999096
2023-02-09,-92.43000000000026
2023-02-10,89.75999999999955
2023-02-13,-107.3550000000009
2023-02-14,242.93000000000097
2023-02-15,-141.62999999999872
2023-02-16,45.75999999999864
2023-02-17,-117.010000000002
2023-02-21,27.759999999999092
2023-02-22,36.760000000000005
2023-02-23,229.5199999999991
2023-02-27,-98.04999999999805
2023-02-28,362.2799999999994
2023-03-01,-194.39000000000132
2023-03-02,-46.364999999999995
2023-03-03,-59.11500000000023
2023-03-06,-120.24000000000045
2023-03-07,-223.35499999999868
2023-03-10,1090.8500000000038
2023-03-13,-183.5999999999966
2023-03-14,-25.23999999999818
2023-03-17,-271.8450000000009
2023-03-20,-419.6000000000037
2023-03-21,-60.27999999999926
2023-03-23,-376.8200000000004
2023-03-27,-127.23999999999863
2023-03-28,897.5200000000001
2023-03-30,-220.9350000000069
2023-03-31,-137.0099999999997
2023-04-03,-26.48
2023-04-04,470.4699999999972
2023-04-05,48.264999999999446
2023-04-06,209.51999999999907
2023-04-10,181.06500000000176
2023-04-11,685.2800000000022
2023-04-12,-100.92750000000092
2023-04-13,612.4199999999998
2023-04-14,290.0399999999973
2023-04-17,-105.1200000000019
2023-04-19,-56.41499999999881
