strategy,symbol,params,n_trades,win_rate,total_pnl,avg_win,avg_loss,profit_factor,sharpe,dsr,max_dd
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",9071,0.4355,-38912.5,301.2,-239.92,0.968,-0.3277,-0.1298,100238.5
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10062,0.4339,-30685.5,274.19,-215.56,0.975,-0.2778,-0.1311,108638.5
OFI_Reversal,GC,"{""ofi_pct"": 85, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",9762,0.4337,-40801.0,277.36,-219.82,0.966,-0.3758,-0.1419,104682.5
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",14217,0.4382,-43581.0,237.29,-190.55,0.971,-0.3008,-0.1521,150804.0
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",13329,0.4412,-53345.5,251.18,-205.49,0.965,-0.3648,-0.1543,143681.5
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",12833,0.441,-42589.0,263.38,-213.69,0.972,-0.3055,-0.1722,145147.5
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2253,0.4581,-4249.0,224.05,-192.85,0.982,-0.1656,-0.1737,19742.5
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 5}",14399,0.4368,-56343.0,236.9,-190.65,0.964,-0.4204,-0.1836,159953.5
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10148,0.4346,-31590.0,253.48,-200.32,0.973,-0.3094,-0.1839,115810.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",695,0.3928,-7327.5,200.22,-146.89,0.882,-0.7551,-0.1841,17129.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1446,0.4647,-10313.5,372.55,-336.78,0.96,-0.2697,-0.1866,22298.5
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",9435,0.4364,-27936.0,264.75,-210.21,0.975,-0.3027,-0.2005,115460.0
CVD_Slope_Regime,GC,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 15}",4896,0.4348,-14094.0,289.47,-227.82,0.978,-0.2283,-0.2021,53401.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 5}",13481,0.4351,-51668.5,239.45,-191.24,0.965,-0.4273,-0.2031,141754.0
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 75, ""rr_ratio"": 1.5, ""hold_bars"": 5}",11849,0.439,-28260.0,249.01,-199.13,0.979,-0.2366,-0.2044,111080.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10516,0.4392,-40221.0,240.93,-195.53,0.965,-0.3724,-0.206,114977.5
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",11919,0.4327,-55029.5,254.65,-202.35,0.96,-0.4705,-0.2076,142661.0
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10566,0.4312,-69991.0,257.5,-206.85,0.944,-0.6464,-0.2163,145803.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 8}",688,0.4113,-6725.5,212.28,-164.94,0.899,-0.7913,-0.2212,14565.0
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10718,0.4354,-35459.5,258.86,-205.51,0.971,-0.3516,-0.2224,126931.0
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 8}",13500,0.4437,-54989.5,247.35,-204.61,0.964,-0.4059,-0.2252,133009.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 8}",11833,0.4394,-61774.0,253.87,-208.27,0.955,-0.4998,-0.2424,138925.0
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",8118,0.4311,-86044.0,289.22,-237.83,0.922,-0.8008,-0.2431,129216.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2373,0.437,-26819.5,311.46,-261.83,0.923,-0.606,-0.2484,38548.5
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",10970,0.4342,-80655.5,274.46,-223.6,0.942,-0.662,-0.252,150639.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",12560,0.4346,-69722.0,239.05,-193.59,0.949,-0.6008,-0.2606,150115.0
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 1.5, ""hold_bars"": 10}",9442,0.4445,-33642.5,276.73,-227.85,0.972,-0.3123,-0.2626,88789.5
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 12}",11438,0.4371,-59023.5,267.43,-216.79,0.958,-0.4868,-0.2637,142609.0
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",8789,0.4376,-46269.5,285.88,-231.79,0.96,-0.4661,-0.2659,112141.0
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 12}",12994,0.4411,-57144.5,259.57,-212.75,0.963,-0.4405,-0.2687,135163.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2288,0.4362,-15864.0,342.59,-277.34,0.956,-0.3671,-0.2718,30078.5
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 1.5, ""hold_bars"": 5}",10158,0.4392,-43452.5,251.35,-204.44,0.963,-0.4252,-0.2726,105379.0
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",9785,0.4334,-81992.0,278.75,-228.03,0.935,-0.7176,-0.2803,146549.5
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",8700,0.4248,-79918.0,270.98,-216.12,0.926,-0.8484,-0.2872,137202.5
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2306,0.4545,-7904.0,228.67,-196.78,0.968,-0.2772,-0.289,18719.0
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2681,0.4364,-29553.0,226.67,-195.07,0.9,-0.8325,-0.2894,34491.0
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",7209,0.4325,-76659.5,296.68,-244.86,0.923,-0.8518,-0.2918,113579.0
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 10}",9943,0.4364,-53936.0,280.49,-226.8,0.958,-0.5248,-0.302,120667.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",6523,0.4216,-85119.5,268.97,-218.61,0.897,-1.1816,-0.3207,124350.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",6151,0.4245,-73944.0,297.7,-240.47,0.913,-0.961,-0.3246,111931.0
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 10}",1647,0.4572,-7450.0,222.18,-195.47,0.957,-0.4112,-0.3272,21217.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 3}",1960,0.4179,-19653.0,318.48,-245.82,0.93,-0.5374,-0.3342,39042.0
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 70, ""rr_ratio"": 1.5, ""hold_bars"": 5}",7683,0.4289,-42162.5,280.32,-220.1,0.956,-0.5158,-0.3391,108317.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",5991,0.4231,-78126.5,301.49,-243.75,0.907,-1.0355,-0.3404,114463.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.0, ""hold_bars"": 5}",1907,0.463,-61857.5,254.2,-279.61,0.784,-1.7758,-0.3431,68972.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",6354,0.421,-88105.0,271.9,-221.64,0.892,-1.2487,-0.3435,126973.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.0, ""hold_bars"": 5}",1472,0.4817,-60847.0,271.21,-331.77,0.76,-1.7892,-0.3486,64714.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.0, ""hold_bars"": 5}",2422,0.4579,-90382.0,223.6,-257.7,0.733,-2.47,-0.3489,94441.0
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1743,0.4504,-11279.5,196.97,-173.17,0.932,-0.6772,-0.377,23027.5
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",8305,0.4315,-71806.0,300.08,-243.02,0.937,-0.7692,-0.3969,96782.0
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",8067,0.4306,-78145.0,303.89,-246.87,0.931,-0.8454,-0.4147,101699.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 5}",689,0.3933,-12621.5,179.39,-146.5,0.794,-2.0918,-0.4216,16942.0
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",8895,0.4289,-92812.5,271.79,-222.38,0.918,-1.0574,-0.4264,122584.0
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2596,0.4372,-28175.5,223.0,-192.52,0.9,-0.8904,-0.4297,32872.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 3}",2488,0.4128,-49116.5,282.15,-231.96,0.855,-1.2266,-0.432,60602.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.0, ""hold_bars"": 8}",1429,0.4871,-51173.5,287.08,-342.41,0.796,-1.5733,-0.4328,56418.0
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",8637,0.4287,-95627.5,275.39,-226.06,0.914,-1.1035,-0.4474,123178.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 3}",1528,0.4359,-29889.5,327.19,-287.47,0.879,-0.936,-0.456,35997.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.8, ""rr_ratio"": 2.0, ""hold_bars"": 5}",679,0.3697,-6898.5,219.24,-144.69,0.889,-1.1557,-0.4589,13030.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.0, ""hold_bars"": 12}",47,0.4894,-261.5,190.63,-193.58,0.944,-0.3565,-0.4823,1960.5
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",555,0.4559,-7014.5,202.24,-192.65,0.879,-1.1107,-0.4921,10257.5
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2546,0.4442,-31091.5,238.29,-212.43,0.897,-1.0026,-0.5004,37387.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.0, ""hold_bars"": 3}",1540,0.4481,-72733.0,244.43,-283.99,0.699,-2.5764,-0.5014,75460.5
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2635,0.444,-37592.0,240.05,-217.37,0.882,-1.1397,-0.5235,42397.0
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2242,0.4434,-39215.5,235.18,-218.74,0.856,-1.3289,-0.5287,43508.5
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2285,0.4473,-29655.5,212.95,-195.8,0.88,-1.1139,-0.5293,34837.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.0, ""hold_bars"": 8}",1856,0.4693,-51743.0,268.4,-289.86,0.819,-1.5564,-0.5309,61764.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.0, ""hold_bars"": 3}",1982,0.4273,-71900.0,239.74,-242.26,0.739,-2.394,-0.5451,77628.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.0, ""hold_bars"": 3}",2517,0.4251,-105774.5,209.94,-228.34,0.68,-3.2507,-0.5699,108440.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.0, ""hold_bars"": 8}",2357,0.4641,-85382.5,235.73,-271.79,0.751,-2.4121,-0.5732,90472.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 20}",47,0.5106,-1648.5,133.25,-210.72,0.66,-2.4645,-0.6505,2147.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 8}",47,0.5106,-1438.5,134.08,-202.46,0.691,-2.1443,-0.6552,2074.0
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",582,0.4519,-5742.5,174.55,-161.91,0.889,-1.0821,-0.6554,9200.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.8, ""rr_ratio"": 2.0, ""hold_bars"": 8}",669,0.3797,-6448.5,242.32,-163.85,0.905,-1.1119,-0.6733,11177.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 12}",47,0.5106,-1153.5,141.79,-198.11,0.747,-1.7159,-0.6826,2104.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.5, ""hold_bars"": 8}",47,0.4043,-1261.0,207.47,-185.82,0.758,-1.8101,-0.7124,1929.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.0, ""hold_bars"": 8}",47,0.4894,-673.5,177.07,-197.75,0.858,-0.9209,-0.7366,2002.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 3, ""absorption_thr"": 0.8, ""rr_ratio"": 2.0, ""hold_bars"": 5}",344,0.3663,-4048.0,200.69,-134.56,0.862,-1.3618,-0.74,6208.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 3, ""absorption_thr"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",348,0.3649,-4265.0,199.59,-134.0,0.856,-1.4253,-0.7541,6425.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.5, ""hold_bars"": 20}",47,0.4043,-983.5,232.08,-192.61,0.818,-1.3878,-0.7635,1880.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.0, ""hold_bars"": 20}",47,0.4894,-781.5,180.63,-205.67,0.842,-1.0715,-0.7755,1809.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.5, ""hold_bars"": 12}",47,0.4043,-528.5,240.76,-182.25,0.896,-0.7546,-0.8118,1817.0
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",187,0.385,-5744.5,180.67,-163.07,0.694,-2.8555,-0.8141,6999.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 8}",682,0.412,-12128.0,191.89,-164.71,0.816,-2.1354,-0.8236,14662.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 3, ""absorption_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 5}",350,0.3914,-5910.0,168.04,-135.83,0.796,-2.1076,-0.8367,7784.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 3, ""absorption_thr"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",354,0.3898,-6123.5,167.29,-135.23,0.79,-2.1688,-0.8479,7997.5
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",189,0.4074,-7637.0,141.52,-165.48,0.588,-3.901,-0.8813,8866.5
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",181,0.3812,-5920.5,226.08,-192.14,0.725,-3.2556,-0.9498,5936.0
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",184,0.4076,-7384.0,179.38,-191.17,0.646,-4.106,-1.1359,7457.0
