strategy,symbol,params,n_trades,win_rate,total_pnl,avg_win,avg_loss,profit_factor,sharpe,dsr,max_dd
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",4156,0.3963,120329.0,519.26,-292.9,1.164,2.1816,-0.0104,27356.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",4156,0.3963,120329.0,519.26,-292.9,1.164,2.1816,-0.0104,27356.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.5, ""hold_bars"": 10}",4156,0.3674,190572.0,624.77,-290.4,1.25,2.932,-0.0104,26301.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.5, ""hold_bars"": 10}",4156,0.3674,190572.0,624.77,-290.4,1.25,2.932,-0.0104,26301.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",4156,0.4023,76432.0,446.52,-269.78,1.114,1.3648,-0.0104,49603.0
CVD_Acceleration,GC,"{""accel_std"": 2.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2259,0.4272,121433.5,576.44,-336.04,1.279,4.3543,-0.0105,11255.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 2.5, ""hold_bars"": 5}",4156,0.3835,127169.0,508.23,-266.57,1.186,2.028,-0.0105,47544.5
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 2.5, ""hold_bars"": 5}",4156,0.3835,127169.0,508.23,-266.57,1.186,2.028,-0.0105,47544.5
CVD_Acceleration,GC,"{""accel_std"": 2.0, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2259,0.4555,39636.0,417.31,-316.89,1.102,1.8866,-0.0106,15369.5
CVD_Acceleration,GC,"{""accel_std"": 2.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2259,0.4599,51734.0,450.85,-341.56,1.124,2.3363,-0.0106,12271.0
CVD_Acceleration,GC,"{""accel_std"": 2.0, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2259,0.4294,99616.5,518.9,-313.2,1.247,3.803,-0.0106,11133.5
CVD_Slope_Regime,GC,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1705,0.4516,48328.5,484.95,-347.69,1.149,1.3725,-0.0107,17127.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 8}",2374,0.428,165702.67,708.73,-408.22,1.299,2.5268,-0.0107,33538.5
CVD_Slope_Regime,GC,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 15}",1705,0.4487,46292.0,505.97,-362.53,1.136,1.3562,-0.0107,17127.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 2.0, ""hold_bars"": 12}",2374,0.4187,182167.67,769.92,-422.56,1.312,2.4714,-0.0107,39667.5
CVD_Slope_Regime,GC,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 15}",1705,0.4053,108693.5,681.67,-357.34,1.3,2.5506,-0.0107,17127.0
Repeated_Replenishment,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 12}",2374,0.4473,76267.0,593.81,-422.53,1.138,1.2496,-0.0108,34466.5
Repeated_Replenishment,GC,"{""imbal_thr"": 0.4, ""persist_bars"": 5, ""cvd_negative"": true, ""rr_ratio"": 1.5, ""hold_bars"": 8}",2374,0.4503,71784.5,566.96,-409.42,1.134,1.3037,-0.0108,29163.5
CVD_Slope_Regime,GC,"{""slope_window"": 20, ""slope_thr"": 0.0, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1705,0.4188,106084.5,626.05,-344.01,1.311,2.4657,-0.0108,17127.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 2.5, ""hold_bars"": 10}",2981,0.3754,157230.0,661.7,-313.22,1.27,2.9482,-0.0109,34270.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 2.5, ""hold_bars"": 5}",2981,0.3955,134230.5,546.47,-283.05,1.263,2.7951,-0.0109,36735.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",2981,0.4042,99264.5,547.39,-315.51,1.177,2.0985,-0.0109,39513.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",2981,0.4136,92779.5,481.59,-286.63,1.185,2.1873,-0.0109,38602.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 2.5, ""hold_bars"": 5}",2981,0.3955,134230.5,546.47,-283.05,1.263,2.7951,-0.0109,36735.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 2.5, ""hold_bars"": 10}",2981,0.3754,157230.0,661.7,-313.22,1.27,2.9482,-0.0109,34270.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 10}",2981,0.4042,99264.5,547.39,-315.51,1.177,2.0985,-0.0109,39513.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 2.0, ""hold_bars"": 5}",2981,0.4136,92779.5,481.59,-286.63,1.185,2.1873,-0.0109,38602.0
CVD_Acceleration,GC,"{""accel_std"": 2.5, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1471,0.433,92229.5,580.25,-332.6,1.332,4.1785,-0.0114,12811.5
CVD_Acceleration,GC,"{""accel_std"": 2.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1471,0.4616,37482.5,422.72,-315.08,1.15,2.2019,-0.0115,13156.5
CVD_Acceleration,GC,"{""accel_std"": 2.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1471,0.4364,72926.5,517.35,-312.68,1.281,3.6446,-0.0115,10600.0
CVD_Acceleration,GC,"{""accel_std"": 2.5, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1471,0.465,49498.5,460.23,-337.1,1.187,2.4974,-0.0115,14328.5
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1017,0.4307,23969.5,489.33,-328.77,1.126,0.999,-0.0118,23472.5
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 120, ""rr_ratio"": 2.0, ""hold_bars"": 5}",869,0.4534,38259.5,494.67,-329.77,1.244,2.1913,-0.0122,13614.5
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 120, ""rr_ratio"": 2.0, ""hold_bars"": 10}",869,0.4453,39458.5,542.9,-354.03,1.231,2.2228,-0.0122,17950.0
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 120, ""rr_ratio"": 2.0, ""hold_bars"": 5}",861,0.4541,41092.5,483.56,-314.85,1.278,2.3931,-0.0123,9279.0
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 120, ""rr_ratio"": 2.0, ""hold_bars"": 10}",861,0.4495,48670.5,538.21,-336.74,1.305,2.6438,-0.0124,10291.0
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 120, ""rr_ratio"": 2.0, ""hold_bars"": 5}",806,0.4553,32680.0,474.31,-322.07,1.231,2.2039,-0.0126,12227.5
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 120, ""rr_ratio"": 2.0, ""hold_bars"": 10}",806,0.4467,37109.0,533.36,-347.31,1.24,2.2401,-0.0127,12227.5
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 1, ""rr_ratio"": 2.0, ""hold_bars"": 10}",2316,0.4089,55828.0,407.95,-241.41,1.169,2.1583,-0.0145,29892.5
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 1, ""rr_ratio"": 2.0, ""hold_bars"": 5}",2316,0.4301,61929.0,354.84,-220.83,1.212,2.764,-0.0146,27606.5
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 1, ""rr_ratio"": 2.0, ""hold_bars"": 5}",970,0.4124,24660.0,352.15,-203.86,1.212,2.0945,-0.0187,16254.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",499,0.4028,9633.5,371.26,-218.09,1.148,1.4146,-0.0232,11166.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",499,0.4389,5833.0,306.84,-219.16,1.095,0.7522,-0.0232,9533.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 8}",499,0.4449,6203.5,342.45,-252.06,1.089,0.8072,-0.0234,10610.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 8}",499,0.4028,11507.5,426.08,-248.77,1.155,1.7326,-0.0234,13136.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 3, ""absorption_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 8}",235,0.4936,6349.0,325.35,-263.79,1.202,1.7092,-0.0309,8533.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 3, ""absorption_thr"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 8}",238,0.4958,6667.5,323.67,-262.71,1.211,1.7988,-0.0309,8533.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.5, ""hold_bars"": 3}",994,0.4296,-3429.25,486.07,-372.1,0.984,-0.1282,-0.1399,33998.5
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2316,0.4417,-3286.0,307.36,-245.72,0.99,-0.1503,-0.1648,35954.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5593,0.4268,-17729.5,440.73,-333.67,0.983,-0.195,-0.2039,126352.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",5471,0.4259,-20092.5,442.71,-334.8,0.981,-0.2269,-0.2359,128390.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 5}",786,0.4478,-6524.75,572.34,-479.23,0.969,-0.2622,-0.2745,27658.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 8}",786,0.444,-6824.75,602.06,-496.44,0.969,-0.2877,-0.3,28885.5
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 10}",970,0.4227,-3157.5,307.22,-230.56,0.976,-0.3063,-0.3248,24076.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1200,0.4342,-9840.75,496.66,-395.58,0.963,-0.3549,-0.3663,26019.5
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1017,0.4484,-10023.0,386.53,-332.05,0.946,-0.471,-0.4828,29270.0
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",5593,0.4175,-50870.5,486.58,-364.35,0.957,-0.5006,-0.5095,147968.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",5471,0.4164,-53872.5,489.2,-365.88,0.954,-0.5405,-0.5494,149915.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1200,0.4308,-14511.75,525.28,-418.86,0.949,-0.5482,-0.5595,28444.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 3}",1200,0.425,-17633.75,449.66,-357.91,0.929,-0.6442,-0.6556,39368.5
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",987,0.461,-11402.0,390.55,-355.46,0.94,-0.6464,-0.6582,32811.5
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",706,0.4108,-4482.0,317.49,-232.1,0.954,-0.6409,-0.6611,11337.5
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",987,0.4509,-12109.0,368.4,-324.81,0.931,-0.689,-0.7007,29052.0
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",882,0.4569,-10675.0,355.11,-321.06,0.931,-0.7095,-0.7216,21627.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 3}",786,0.4364,-19147.25,495.61,-426.96,0.899,-0.8077,-0.8199,35089.0
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",882,0.4603,-14454.5,387.59,-360.96,0.916,-0.8565,-0.8686,27851.5
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",706,0.4575,-5093.5,233.62,-210.32,0.937,-0.8515,-0.8718,14277.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.0, ""hold_bars"": 20}",22,0.5455,-370.0,221.33,-302.6,0.878,-0.8637,-0.927,1809.0
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",1017,0.4553,-19589.0,398.83,-368.68,0.904,-0.9729,-0.9848,37606.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.0, ""hold_bars"": 12}",22,0.5,-490.0,230.95,-275.5,0.838,-1.1423,-1.2055,1960.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.0, ""hold_bars"": 8}",22,0.5455,-502.0,210.33,-302.6,0.834,-1.1645,-1.2277,2002.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.5, ""hold_bars"": 20}",22,0.4545,-600.5,272.75,-277.33,0.82,-1.4653,-1.5285,1809.0
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",194,0.3505,-3940.0,327.26,-207.89,0.85,-1.648,-1.68,10680.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.5, ""hold_bars"": 12}",22,0.4091,-720.5,290.22,-256.35,0.784,-1.7827,-1.8459,1817.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.0, ""hold_bars"": 5}",994,0.4668,-39683.25,387.83,-414.41,0.819,-2.0253,-2.037,45747.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.5, ""hold_bars"": 8}",22,0.4545,-803.0,252.5,-277.33,0.759,-1.996,-2.0592,1929.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.0, ""hold_bars"": 3}",994,0.4467,-40423.25,364.77,-367.97,0.8,-2.1076,-2.1192,50850.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.0, ""hold_bars"": 8}",994,0.4789,-42412.25,390.84,-441.03,0.814,-2.1477,-2.1593,48761.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.0, ""hold_bars"": 5}",786,0.4695,-46922.25,410.02,-475.35,0.763,-2.4728,-2.4851,50092.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.0, ""hold_bars"": 8}",786,0.4822,-47666.25,411.7,-500.49,0.766,-2.4957,-2.508,51571.0
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",706,0.4391,-17144.5,245.72,-235.65,0.816,-2.5399,-2.5602,19014.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 20}",22,0.5455,-1000.0,168.83,-302.6,0.67,-2.5487,-2.612,1914.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.0, ""hold_bars"": 5}",1200,0.4633,-56925.25,355.34,-395.17,0.776,-2.7799,-2.7913,61178.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.0, ""hold_bars"": 3}",786,0.4555,-49367.25,366.37,-421.79,0.727,-2.7801,-2.7924,50599.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 8}",22,0.5455,-1085.0,161.75,-302.6,0.641,-2.7627,-2.8259,2074.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.0, ""hold_bars"": 8}",1200,0.4725,-60261.25,362.3,-419.72,0.773,-2.9048,-2.9162,64708.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.0, ""hold_bars"": 3}",1200,0.4492,-57385.25,331.62,-357.23,0.757,-2.9331,-2.9444,59463.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 12}",22,0.5,-1145.0,171.41,-275.5,0.622,-2.9395,-3.0027,2104.0
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",194,0.3608,-6990.0,271.71,-209.76,0.731,-3.0406,-3.0726,13298.0
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",194,0.3454,-6786.0,324.07,-224.4,0.762,-4.0416,-4.0732,7720.5
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",194,0.366,-10119.0,253.68,-228.7,0.64,-6.7052,-6.7372,10818.5
