strategy,symbol,params,n_trades,win_rate,total_pnl,avg_win,avg_loss,profit_factor,sharpe,dsr,max_dd
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1051,0.4091,-5076.5,207.22,-151.66,0.946,-0.3977,-0.1667,18056.0
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",33604,0.4378,-75468.0,317.0,-250.89,0.984,-0.2331,-0.1712,304274.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 8}",28555,0.444,-55816.5,259.89,-211.04,0.983,-0.2165,-0.1726,220707.0
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 120, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2408,0.4551,-4623.5,234.14,-199.12,0.982,-0.1601,-0.1751,19862.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 3}",2026,0.4398,-24046.5,346.37,-293.1,0.928,-0.5743,-0.1792,43823.0
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",27938,0.4363,-74667.0,334.44,-263.62,0.982,-0.2498,-0.1798,273102.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",40277,0.439,-75241.0,239.07,-190.43,0.983,-0.2519,-0.1815,325572.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 3}",3170,0.4196,-36971.5,297.91,-235.43,0.915,-0.7511,-0.1919,64180.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 5}",46581,0.4363,-211498.0,232.7,-188.13,0.957,-0.6144,-0.1919,421507.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 5}",3170,0.4322,-18768.5,334.67,-265.15,0.961,-0.3643,-0.193,46731.5
OFI_Microprice,GC,"{""mp_diff_pct"": 60, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",33604,0.4363,-93815.5,288.13,-227.93,0.978,-0.3253,-0.1931,309374.5
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 1.5, ""hold_bars"": 10}",7169,0.4443,-22420.5,246.33,-202.56,0.972,-0.2665,-0.2005,89898.0
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 1.5, ""hold_bars"": 10}",7169,0.4443,-22420.5,246.33,-202.56,0.972,-0.2665,-0.2005,89898.0
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",13951,0.4294,-134258.5,284.64,-231.03,0.927,-0.8484,-0.2008,242184.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",13951,0.427,-146963.5,314.62,-252.83,0.927,-0.8296,-0.2028,244329.0
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",13625,0.4294,-132553.0,286.56,-232.73,0.927,-0.8578,-0.2035,240154.0
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 5}",28555,0.4397,-107472.5,241.56,-196.27,0.966,-0.4497,-0.2038,242886.5
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 1.5, ""hold_bars"": 5}",10244,0.4301,-73304.0,210.5,-171.43,0.927,-0.7899,-0.2053,153158.5
OFI_Reversal,GC,"{""ofi_pct"": 95, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",13625,0.4267,-146403.0,317.07,-254.75,0.926,-0.8412,-0.2053,242654.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 1.5, ""hold_bars"": 5}",10244,0.4301,-73304.0,210.5,-171.43,0.927,-0.7899,-0.2053,153158.5
OFI_Microprice,GC,"{""mp_diff_pct"": 80, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",21256,0.4366,-65491.0,324.16,-256.7,0.979,-0.2781,-0.2098,203947.5
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""body"", ""rr_ratio"": 1.5, ""hold_bars"": 5}",7169,0.4399,-21766.0,226.46,-183.32,0.97,-0.2821,-0.211,92229.5
CVD_Absorption,GC,"{""cvd_pct"": 20, ""price_bias"": ""close"", ""rr_ratio"": 1.5, ""hold_bars"": 5}",7169,0.4399,-21766.0,226.46,-183.32,0.97,-0.2821,-0.211,92229.5
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 10}",21384,0.4328,-90878.0,324.14,-254.88,0.971,-0.3939,-0.2187,220080.5
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",20834,0.433,-88389.0,327.04,-257.28,0.971,-0.3905,-0.2207,215159.0
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 8}",46581,0.4404,-159845.0,249.87,-202.79,0.97,-0.4489,-0.2211,390602.5
Absorption_Reversal,GC,"{""abs_pct"": 85, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 12}",46581,0.4401,-156036.0,259.85,-210.19,0.972,-0.4232,-0.2218,390517.5
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.35, ""rr_ratio"": 1.5, ""hold_bars"": 5}",21384,0.4349,-96491.0,293.26,-233.64,0.966,-0.4595,-0.2227,229557.0
CVD_Slope_Regime,GC,"{""slope_window"": 10, ""slope_thr"": 0.0, ""rr_ratio"": 1.5, ""hold_bars"": 15}",7813,0.4399,-16962.5,288.3,-230.31,0.983,-0.2183,-0.2227,55739.0
OFI_Reversal,GC,"{""ofi_pct"": 90, ""body_fraction"": 0.2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",20834,0.4353,-91521.5,295.73,-235.78,0.967,-0.4468,-0.2256,223237.0
OFI_Microprice,GC,"{""mp_diff_pct"": 70, ""ofi_pct"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",27938,0.4355,-103122.5,302.47,-239.86,0.973,-0.3914,-0.2279,277876.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.5, ""hold_bars"": 8}",3170,0.4309,-14782.5,362.67,-282.81,0.971,-0.2931,-0.23,42651.5
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 5}",54250,0.4364,-277395.0,231.4,-188.27,0.952,-0.7611,-0.2326,494357.0
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 5}",4874,0.4561,-8869.5,197.81,-169.22,0.98,-0.2623,-0.2389,53644.5
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2191,0.4445,-5320.0,188.98,-155.62,0.972,-0.2881,-0.2402,32730.5
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 85, ""rr_ratio"": 1.5, ""hold_bars"": 5}",27134,0.4393,-56294.5,258.37,-206.16,0.982,-0.2554,-0.2429,230676.5
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 75, ""rr_ratio"": 1.5, ""hold_bars"": 10}",35161,0.4402,-96579.5,275.37,-221.45,0.978,-0.3072,-0.2457,320534.5
Absorption_Reversal,GC,"{""abs_pct"": 90, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 12}",28555,0.4413,-98293.0,268.89,-218.57,0.972,-0.3806,-0.2475,234575.0
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 12}",54250,0.4404,-196247.0,258.17,-209.6,0.969,-0.5069,-0.2814,472543.5
Absorption_Reversal,GC,"{""abs_pct"": 80, ""roll_win"": 30, ""rr_ratio"": 1.5, ""hold_bars"": 8}",54250,0.4403,-218927.0,248.4,-202.59,0.964,-0.5819,-0.2814,466172.5
MultiTF_OFI,GC,"{""trend_window"": 40, ""entry_pct"": 75, ""rr_ratio"": 1.5, ""hold_bars"": 5}",33161,0.4387,-109562.5,249.72,-201.04,0.971,-0.398,-0.2869,263595.0
MultiTF_OFI,GC,"{""trend_window"": 20, ""entry_pct"": 75, ""rr_ratio"": 1.5, ""hold_bars"": 5}",35161,0.4367,-111848.0,251.53,-200.65,0.972,-0.4107,-0.2885,314654.5
CVD_Acceleration,GC,"{""accel_std"": 1.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",9603,0.4332,-24393.5,251.41,-196.63,0.977,-0.4006,-0.2965,84236.5
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2809,0.4365,-31545.0,229.8,-197.9,0.899,-0.8247,-0.297,36637.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 3, ""absorption_thr"": 0.5, ""rr_ratio"": 2.0, ""hold_bars"": 5}",511,0.3816,-1296.5,231.68,-147.07,0.972,-0.2904,-0.2995,8674.0
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""body"", ""rr_ratio"": 1.5, ""hold_bars"": 10}",10244,0.4356,-52965.0,231.13,-187.53,0.951,-0.6138,-0.3197,126858.5
CVD_Absorption,GC,"{""cvd_pct"": 30, ""price_bias"": ""close"", ""rr_ratio"": 1.5, ""hold_bars"": 10}",10244,0.4356,-52965.0,231.13,-187.53,0.951,-0.6138,-0.3197,126858.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 3, ""absorption_thr"": 0.8, ""rr_ratio"": 2.0, ""hold_bars"": 5}",505,0.3822,-1454.5,231.8,-148.05,0.969,-0.323,-0.3303,8633.5
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 10}",4874,0.4559,-16823.5,217.49,-188.57,0.966,-0.4191,-0.34,55063.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1037,0.4098,-10544.0,194.05,-151.99,0.887,-1.1562,-0.3552,17735.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 8}",1037,0.4204,-9293.5,216.36,-172.43,0.91,-1.0002,-0.4191,17868.5
OFI_Continuation,GC,"{""ofi_pct"": 90, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2809,0.4446,-35562.0,245.52,-219.37,0.896,-0.9522,-0.4213,40038.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.0, ""hold_bars"": 3}",2538,0.4405,-80725.0,249.65,-253.4,0.776,-2.2939,-0.4271,93419.0
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2191,0.4432,-13539.0,205.58,-174.72,0.936,-0.7114,-0.4323,34622.5
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2717,0.4439,-26594.5,245.5,-213.55,0.918,-0.7969,-0.4365,32811.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.0, ""hold_bars"": 3}",2026,0.4566,-84190.0,255.82,-291.4,0.738,-2.6146,-0.4371,87425.5
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 10}",2384,0.4425,-32575.5,243.33,-217.68,0.887,-1.0486,-0.4396,39375.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.0, ""hold_bars"": 3}",3170,0.4338,-113053.0,221.8,-232.88,0.73,-3.0802,-0.4399,117041.5
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 2.5, ""hold_bars"": 8}",53,0.434,-256.0,231.04,-185.67,0.954,-0.3315,-0.4523,1929.5
OFI_Continuation,GC,"{""ofi_pct"": 93, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2717,0.4365,-31371.5,225.92,-195.5,0.895,-0.9658,-0.4594,35258.5
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 5}",407,0.3931,-4297.5,228.42,-165.37,0.895,-0.9574,-0.4694,10680.0
OFI_Continuation,GC,"{""ofi_pct"": 95, ""roll_win"": 60, ""rr_ratio"": 1.5, ""hold_bars"": 5}",2384,0.4455,-29631.0,217.16,-196.86,0.886,-1.0719,-0.4949,35558.0
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",407,0.4128,-9756.0,181.85,-168.65,0.758,-2.3306,-0.5162,15698.0
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 5}",1386,0.4675,-7022.0,182.31,-169.59,0.944,-0.6222,-0.5284,17617.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.0, ""hold_bars"": 5}",2026,0.4812,-76265.0,284.89,-336.85,0.785,-2.1525,-0.5404,82926.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.0, ""hold_bars"": 5}",2538,0.4645,-76782.0,269.59,-290.38,0.805,-2.0592,-0.5707,86541.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.8, ""rr_ratio"": 1.0, ""hold_bars"": 8}",2026,0.4911,-72927.0,297.14,-357.5,0.802,-2.0174,-0.5708,81761.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.0, ""hold_bars"": 5}",3170,0.4555,-110998.0,238.38,-263.74,0.756,-2.818,-0.5855,119093.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.8, ""rr_ratio"": 2.0, ""hold_bars"": 8}",1037,0.3828,-5302.5,263.95,-172.02,0.952,-0.6147,-0.5897,17557.0
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.7, ""rr_ratio"": 1.0, ""hold_bars"": 8}",2538,0.4736,-76305.0,280.85,-309.8,0.816,-1.992,-0.6464,87717.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 3, ""absorption_thr"": 0.5, ""rr_ratio"": 1.5, ""hold_bars"": 5}",511,0.4129,-3185.5,194.56,-147.46,0.928,-0.7541,-0.6467,8969.5
Depth_Imbalance_MeanRev,GC,"{""extreme_thr"": 0.6, ""rr_ratio"": 1.0, ""hold_bars"": 8}",3170,0.4647,-112237.0,248.35,-281.71,0.765,-2.7763,-0.6529,121563.5
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 3, ""absorption_thr"": 0.8, ""rr_ratio"": 1.5, ""hold_bars"": 5}",505,0.4139,-3246.0,194.78,-148.5,0.926,-0.7659,-0.6567,8750.0
Sweep_Absorption_Reversal,GC,"{""min_sweeps"": 2, ""absorption_thr"": 0.8, ""rr_ratio"": 2.0, ""hold_bars"": 5}",1037,0.378,-7706.5,230.29,-151.91,0.921,-0.9591,-0.6747,16697.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 20}",53,0.5283,-1187.5,143.79,-208.54,0.772,-1.6529,-0.708,2037.5
Sweep_Continuation,GC,"{""min_sweeps"": 2, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",1386,0.4668,-11682.5,198.61,-189.69,0.917,-0.8997,-0.7157,20145.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 8}",53,0.5283,-977.5,144.5,-200.94,0.805,-1.3591,-0.7218,2074.0
Session_HL_Sweep_Reversal,GC,"{""min_sweeps"": 1, ""rr_ratio"": 1.5, ""hold_bars"": 12}",53,0.5283,-662.5,152.18,-196.94,0.865,-0.9167,-0.788,2104.0
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 2.0, ""hold_bars"": 10}",407,0.3907,-6360.5,243.37,-181.68,0.859,-1.7112,-0.8331,7720.5
Sweep_Continuation,GC,"{""min_sweeps"": 3, ""confirm_bars"": 2, ""rr_ratio"": 1.5, ""hold_bars"": 10}",407,0.4177,-11835.5,188.42,-185.09,0.73,-3.4545,-0.8922,11917.5
